date_time,Average PMV,Habitability,Habitability?
2021-02-10 17:00:00,-4.852086400253532,H,NH
2021-02-10 18:00:00,-4.854819570427548,H,NH
2021-02-10 19:00:00,-4.863512290165725,H,NH
2021-02-10 20:00:00,-4.859205105640616,H,NH
2021-02-10 21:00:00,-4.848270542005334,H,NH
2021-02-10 22:00:00,-4.859185297160432,H,NH
2021-02-10 23:00:00,-4.859874950560296,H,NH
2021-02-11 00:00:00,-4.855379230102899,H,NH
2021-02-11 01:00:00,-4.877538708435206,H,NH
2021-02-11 02:00:00,-4.889535759992622,H,NH
2021-02-11 03:00:00,-4.908834118596693,H,NH
2021-02-11 04:00:00,-4.922179571873752,H,NH
2021-02-11 05:00:00,-4.916405828282124,H,NH
2021-02-11 06:00:00,-4.922628173631819,H,NH
2021-02-11 07:00:00,-4.931377059755538,H,NH
2021-02-11 08:00:00,-4.933451863317306,H,NH
2021-02-11 09:00:00,-4.945244763756379,H,NH
2021-02-11 10:00:00,-4.94354161764347,H,NH
2021-02-11 11:00:00,-4.873435974832904,H,NH
2021-02-11 12:00:00,-4.822201104076014,H,NH
2021-02-11 13:00:00,-4.796423400221387,H,NH
2021-02-11 14:00:00,-4.754975855548515,H,NH
2021-02-11 15:00:00,-4.709155896998131,H,NH
2021-02-11 16:00:00,-4.687671086783982,H,NH
2021-02-11 17:00:00,-4.734732232161584,H,NH
2021-02-11 18:00:00,-4.809318291023454,H,NH
2021-02-11 19:00:00,-4.8551963299895995,H,NH
2021-02-11 20:00:00,-4.890217957968759,H,NH
2021-02-11 21:00:00,-4.934330606838589,H,NH
2021-02-11 22:00:00,-4.950596536732015,H,NH
2021-02-11 23:00:00,-4.971995447913205,H,NH
2021-02-12 00:00:00,-4.980133109313649,H,NH
2021-02-12 01:00:00,-4.98361047502562,H,NH
2021-02-12 02:00:00,-5.020428283346011,H,NH
2021-02-12 03:00:00,-5.053421641185308,H,NH
2021-02-12 04:00:00,-5.079920823237936,H,NH
2021-02-12 05:00:00,-5.099677988856239,H,NH
2021-02-12 06:00:00,-5.116077514669683,H,NH
2021-02-12 07:00:00,-5.146294652997077,H,NH
2021-02-12 08:00:00,-5.149781545810069,H,NH
2021-02-12 09:00:00,-5.153955395181799,H,NH
2021-02-12 10:00:00,-5.09427412280855,H,NH
2021-02-12 11:00:00,-4.9864699530544,H,NH
2021-02-12 12:00:00,-4.894418123043203,H,NH
2021-02-12 13:00:00,-4.829282568062186,H,NH
2021-02-12 14:00:00,-4.766250210115097,H,NH
2021-02-12 15:00:00,-4.719615588778832,H,NH
2021-02-12 16:00:00,-4.699446455918076,H,NH
2021-02-12 17:00:00,-4.731762869911492,H,NH
2021-02-12 18:00:00,-4.815084111116491,H,NH
2021-02-12 19:00:00,-4.879216041958536,H,NH
2021-02-12 20:00:00,-4.912162690712392,H,NH
2021-02-12 21:00:00,-4.955933912130988,H,NH
2021-02-12 22:00:00,-4.967777322736573,H,NH
2021-02-12 23:00:00,-5.002241610785955,H,NH
2021-02-13 00:00:00,-5.020303175947856,H,NH
2021-02-13 01:00:00,-5.04541734514249,H,NH
2021-02-13 02:00:00,-5.02054574038685,H,NH
2021-02-13 03:00:00,-5.0090816200643795,H,NH
2021-02-13 04:00:00,-5.023819903024591,H,NH
2021-02-13 05:00:00,-5.0488498914033455,H,NH
2021-02-13 06:00:00,-5.073517843053673,H,NH
2021-02-13 07:00:00,-5.089110258264448,H,NH
2021-02-13 08:00:00,-5.049189264103462,H,NH
2021-02-13 09:00:00,-5.02865532308178,H,NH
2021-02-13 10:00:00,-4.98603679189489,H,NH
2021-02-13 11:00:00,-4.960859808954133,H,NH
2021-02-13 12:00:00,-4.960773256860221,H,NH
2021-02-13 13:00:00,-4.930802578433316,H,NH
2021-02-13 14:00:00,-4.920238579475637,H,NH
2021-02-13 15:00:00,-4.916015726528818,H,NH
2021-02-13 16:00:00,-4.915775775942593,H,NH
2021-02-13 17:00:00,-4.919433613329855,H,NH
2021-02-13 18:00:00,-4.93291785131355,H,NH
2021-02-13 19:00:00,-4.9399928325305345,H,NH
2021-02-13 20:00:00,-4.941988134647633,H,NH
2021-02-13 21:00:00,-4.933469535217061,H,NH
2021-02-13 22:00:00,-4.929813514919019,H,NH
2021-02-13 23:00:00,-4.929869633995728,H,NH
2021-02-14 00:00:00,-4.941345778400425,H,NH
2021-02-14 01:00:00,-4.949184830661729,H,NH
2021-02-14 02:00:00,-4.953172057109765,H,NH
2021-02-14 03:00:00,-4.964880691577856,H,NH
2021-02-14 04:00:00,-4.966841564392332,H,NH
2021-02-14 05:00:00,-4.96680208503445,H,NH
2021-02-14 06:00:00,-4.976815257397387,H,NH
2021-02-14 07:00:00,-4.9944458059827515,H,NH
2021-02-14 08:00:00,-4.982167375985238,H,NH
2021-02-14 09:00:00,-4.960599234658334,H,NH
2021-02-14 10:00:00,-4.935781116161398,H,NH
2021-02-14 11:00:00,-4.8952722609139,H,NH
2021-02-14 12:00:00,-4.876586964397866,H,NH
2021-02-14 13:00:00,-4.860811918220076,H,NH
2021-02-14 14:00:00,-4.841453746632314,H,NH
2021-02-14 15:00:00,-4.8072562275915045,H,NH
2021-02-14 16:00:00,-4.8133256982645145,H,NH
2021-02-14 17:00:00,-4.821661133891513,H,NH
2021-02-14 18:00:00,-4.842650183139733,H,NH
2021-02-14 19:00:00,-4.858356117835906,H,NH
2021-02-14 20:00:00,-4.869369905082347,H,NH
2021-02-14 21:00:00,-4.874644617900916,H,NH
2021-02-14 22:00:00,-4.898912841139213,H,NH
2021-02-14 23:00:00,-4.9313264412292845,H,NH
2021-02-15 00:00:00,-4.9566466483276175,H,NH
2021-02-15 01:00:00,-4.964917655960586,H,NH
2021-02-15 02:00:00,-4.957886987993138,H,NH
2021-02-15 03:00:00,-4.987273403197043,H,NH
2021-02-15 04:00:00,-4.992615779135694,H,NH
2021-02-15 05:00:00,-4.992307966837061,H,NH
2021-02-15 06:00:00,-5.004697635428781,H,NH
2021-02-15 07:00:00,-5.025712786946413,H,NH
2021-02-15 08:00:00,-5.031891876726761,H,NH
2021-02-15 09:00:00,-5.043822264788582,H,NH
2021-02-15 10:00:00,-4.957341289714453,H,NH
2021-02-15 11:00:00,-4.866328212857101,H,NH
2021-02-15 12:00:00,-4.801814897697068,H,NH
2021-02-15 13:00:00,-4.720915802784279,H,NH
2021-02-15 14:00:00,-4.7242840237834685,H,NH
2021-02-15 15:00:00,-4.746410005613033,H,NH
2021-02-15 16:00:00,-4.766705256658667,H,NH
2021-02-15 17:00:00,-4.786460651279637,H,NH
2021-02-15 18:00:00,-4.793574962822948,H,NH
2021-02-15 19:00:00,-4.807912961899089,H,NH
2021-02-15 20:00:00,-4.812197813073383,H,NH
2021-02-15 21:00:00,-4.81395225912116,H,NH
2021-02-15 22:00:00,-4.836136940757524,H,NH
2021-02-15 23:00:00,-4.840931916655333,H,NH
2021-02-16 00:00:00,-4.840579680307607,H,NH
2021-02-16 01:00:00,-4.84146506214227,H,NH
2021-02-16 02:00:00,-4.843187961629219,H,NH
2021-02-16 03:00:00,-4.8630566488928375,H,NH
2021-02-16 04:00:00,-4.879525906425487,H,NH
2021-02-16 05:00:00,-4.886293659764098,H,NH
2021-02-16 06:00:00,-4.8907131311290835,H,NH
2021-02-16 07:00:00,-4.895323217880757,H,NH
2021-02-16 08:00:00,-4.86947789439827,H,NH
2021-02-16 09:00:00,-4.85552934888397,H,NH
2021-02-16 10:00:00,-4.847816645702945,H,NH
2021-02-16 11:00:00,-4.84214175852092,H,NH
2021-02-16 12:00:00,-4.825882756096262,H,NH
2021-02-16 13:00:00,-4.813008048306713,H,NH
2021-02-16 14:00:00,-4.808739374122601,H,NH
2021-02-16 15:00:00,-4.8084402293216995,H,NH
2021-02-16 16:00:00,-4.809404415520619,H,NH
2021-02-16 17:00:00,-4.81247125286551,H,NH
2021-02-16 18:00:00,-4.816498015725144,H,NH
2021-02-16 19:00:00,-4.819567701463214,H,NH
2021-02-16 20:00:00,-4.838101586879138,H,NH
2021-02-16 21:00:00,-4.840946593098275,H,NH
2021-02-16 22:00:00,-4.830302980700291,H,NH
2021-02-16 23:00:00,-4.827016941351919,H,NH
2021-02-17 00:00:00,-4.830666490511342,H,NH
2021-02-17 01:00:00,-4.843988335527652,H,NH
2021-02-17 02:00:00,-4.851181527620759,H,NH
2021-02-17 03:00:00,-4.8727243196680785,H,NH
2021-02-17 04:00:00,-4.888836877406008,H,NH
2021-02-17 05:00:00,-4.895959175407698,H,NH
2021-02-17 06:00:00,-4.9067771308664385,H,NH
2021-02-17 07:00:00,-4.914173415923841,H,NH
2021-02-17 08:00:00,-4.9056364232109395,H,NH
2021-02-17 09:00:00,-4.887631875029074,H,NH
2021-02-17 10:00:00,-4.858236729938549,H,NH
2021-02-17 11:00:00,-4.843971002456413,H,NH
2021-02-17 12:00:00,-4.8248773192770225,H,NH
2021-02-17 13:00:00,-4.813374510169184,H,NH
2021-02-17 14:00:00,-4.807450223928608,H,NH
2021-02-17 15:00:00,-4.797999993066402,H,NH
2021-02-17 16:00:00,-4.807148037009866,H,NH
2021-02-17 17:00:00,-4.829816651733505,H,NH
2021-02-17 18:00:00,-4.835495644428363,H,NH
2021-02-17 19:00:00,-4.847698032262744,H,NH
2021-02-17 20:00:00,-4.856704806009261,H,NH
2021-02-17 21:00:00,-4.861147224168381,H,NH
2021-02-17 22:00:00,-4.864388347097491,H,NH
2021-02-17 23:00:00,-4.868531898980536,H,NH
2021-02-18 00:00:00,-4.87278532019182,H,NH
2021-02-18 01:00:00,-4.889438495454811,H,NH
2021-02-18 02:00:00,-4.910276656817349,H,NH
2021-02-18 03:00:00,-4.929952475105289,H,NH
2021-02-18 04:00:00,-4.93283717701923,H,NH
2021-02-18 05:00:00,-4.934102537266743,H,NH
2021-02-18 06:00:00,-4.948442158967527,H,NH
2021-02-18 07:00:00,-4.960744256939491,H,NH
2021-02-18 08:00:00,-4.952056879310476,H,NH
2021-02-18 09:00:00,-4.947521615777121,H,NH
2021-02-18 10:00:00,-4.917144190381303,H,NH
2021-02-18 11:00:00,-4.899157653234144,H,NH
2021-02-18 12:00:00,-4.888026136019086,H,NH
2021-02-18 13:00:00,-4.854739766180555,H,NH
2021-02-18 14:00:00,-4.831179141614855,H,NH
2021-02-18 15:00:00,-4.8045624843834736,H,NH
2021-02-18 16:00:00,-4.749765919257038,H,NH
2021-02-18 17:00:00,-4.749872134857998,H,NH
2021-02-18 18:00:00,-4.825754401788871,H,NH
2021-02-18 19:00:00,-4.890131256383293,H,NH
2021-02-18 20:00:00,-4.932662067345782,H,NH
2021-02-18 21:00:00,-4.972352810918397,H,NH
2021-02-18 22:00:00,-5.008531493098652,H,NH
2021-02-18 23:00:00,-5.029961448717995,H,NH
2021-02-19 00:00:00,-5.059680719455009,H,NH
2021-02-19 01:00:00,-5.092437618369525,H,NH
2021-02-19 02:00:00,-5.111077718860933,H,NH
2021-02-19 03:00:00,-5.142721631207411,H,NH
2021-02-19 04:00:00,-5.169996587657401,H,NH
2021-02-19 05:00:00,-5.191101932958202,H,NH
2021-02-19 06:00:00,-5.20823128996253,H,NH
2021-02-19 07:00:00,-5.2068598453631125,H,NH
2021-02-19 08:00:00,-5.216424568467655,H,NH
2021-02-19 09:00:00,-5.220656829448559,H,NH
2021-02-19 10:00:00,-5.137528777607948,H,NH
2021-02-19 11:00:00,-5.0287887914835965,H,NH
2021-02-19 12:00:00,-4.941160234025272,H,NH
2021-02-19 13:00:00,-4.866700112095538,H,NH
2021-02-19 14:00:00,-4.810291251051646,H,NH
2021-02-19 15:00:00,-4.741956244873629,H,NH
2021-02-19 16:00:00,-4.704702032943433,H,NH
2021-02-19 17:00:00,-4.715594400857516,H,NH
2021-02-19 18:00:00,-4.798896954283992,H,NH
2021-02-19 19:00:00,-4.875581989955246,H,NH
2021-02-19 20:00:00,-4.923754006543267,H,NH
2021-02-19 21:00:00,-4.958282525652275,H,NH
2021-02-19 22:00:00,-4.979041452077539,H,NH
2021-02-19 23:00:00,-5.008338384902543,H,NH
2021-02-20 00:00:00,-5.014217393716434,H,NH
2021-02-20 01:00:00,-5.000756810662481,H,NH
2021-02-20 02:00:00,-4.968443297287579,H,NH
2021-02-20 03:00:00,-4.979142526538137,H,NH
2021-02-20 04:00:00,-4.985454657209296,H,NH
2021-02-20 05:00:00,-4.986463289818642,H,NH
2021-02-20 06:00:00,-4.998498822506796,H,NH
2021-02-20 07:00:00,-4.984324303333508,H,NH
2021-02-20 08:00:00,-4.960187109481375,H,NH
2021-02-20 09:00:00,-4.95446963909838,H,NH
2021-02-20 10:00:00,-4.945797400752428,H,NH
2021-02-20 11:00:00,-4.92539474405315,H,NH
2021-02-20 12:00:00,-4.914106020384353,H,NH
2021-02-20 13:00:00,-4.899494876307677,H,NH
2021-02-20 14:00:00,-4.887003854265379,H,NH
2021-02-20 15:00:00,-4.891562021920847,H,NH
2021-02-20 16:00:00,-4.8886680840352446,H,NH
2021-02-20 17:00:00,-4.8970949040792275,H,NH
2021-02-20 18:00:00,-4.905678260290205,H,NH
2021-02-20 19:00:00,-4.911733980586614,H,NH
2021-02-20 20:00:00,-4.9132070956995815,H,NH
2021-02-20 21:00:00,-4.912663659587982,H,NH
2021-02-20 22:00:00,-4.9129604595619805,H,NH
2021-02-20 23:00:00,-4.913149731747877,H,NH
2021-02-21 00:00:00,-4.913914281134179,H,NH
2021-02-21 01:00:00,-4.905839883470457,H,NH
2021-02-21 02:00:00,-4.900774406168892,H,NH
2021-02-21 03:00:00,-4.919846478143188,H,NH
2021-02-21 04:00:00,-4.926784290936002,H,NH
2021-02-21 05:00:00,-4.935761349006067,H,NH
2021-02-21 06:00:00,-4.941624418743718,H,NH
2021-02-21 07:00:00,-4.936409492075653,H,NH
2021-02-21 08:00:00,-4.91252335621676,H,NH
2021-02-21 09:00:00,-4.902022789651968,H,NH
2021-02-21 10:00:00,-4.890735100276096,H,NH
2021-02-21 11:00:00,-4.8923926718040915,H,NH
2021-02-21 12:00:00,-4.884472480687976,H,NH
2021-02-21 13:00:00,-4.877271336137002,H,NH
2021-02-21 14:00:00,-4.8793048344790115,H,NH
2021-02-21 15:00:00,-4.873431565891979,H,NH
2021-02-21 16:00:00,-4.872508670813885,H,NH
2021-02-21 17:00:00,-4.87147855390254,H,NH
2021-02-21 18:00:00,-4.8741762343570825,H,NH
2021-02-21 19:00:00,-4.878148610703495,H,NH
2021-02-21 20:00:00,-4.871694473325633,H,NH
2021-02-21 21:00:00,-4.898960575756298,H,NH
2021-02-21 22:00:00,-4.915666768520782,H,NH
2021-02-21 23:00:00,-4.922037775407766,H,NH
2021-02-22 00:00:00,-4.92603368923677,H,NH
2021-02-22 01:00:00,-4.928888171541483,H,NH
2021-02-22 02:00:00,-4.931276653897815,H,NH
2021-02-22 03:00:00,-4.946611213823011,H,NH
2021-02-22 04:00:00,-4.958838976828619,H,NH
2021-02-22 05:00:00,-4.954787222536705,H,NH
2021-02-22 06:00:00,-4.95202055159725,H,NH
2021-02-22 07:00:00,-4.9639472104772056,H,NH
2021-02-22 08:00:00,-4.951442445133839,H,NH
2021-02-22 09:00:00,-4.9410303672984766,H,NH
2021-02-22 10:00:00,-4.91970143006296,H,NH
2021-02-22 11:00:00,-4.887748700100715,H,NH
2021-02-22 12:00:00,-4.87555242027407,H,NH
2021-02-22 13:00:00,-4.814521563637732,H,NH
2021-02-22 14:00:00,-4.780333377811502,H,NH
2021-02-22 15:00:00,-4.736486864476914,H,NH
2021-02-22 16:00:00,-4.724371959606458,H,NH
2021-02-22 17:00:00,-4.7311914978550815,H,NH
2021-02-22 18:00:00,-4.78788770918369,H,NH
2021-02-22 19:00:00,-4.837103140123178,H,NH
2021-02-22 20:00:00,-4.858998126568591,H,NH
2021-02-22 21:00:00,-4.876972322594313,H,NH
2021-02-22 22:00:00,-4.890344713089665,H,NH
2021-02-22 23:00:00,-4.909290733742252,H,NH
2021-02-23 00:00:00,-4.933400722447977,H,NH
2021-02-23 01:00:00,-4.952841416547069,H,NH
2021-02-23 02:00:00,-4.957255561927945,H,NH
2021-02-23 03:00:00,-4.9890854819728325,H,NH
2021-02-23 04:00:00,-5.013373169896089,H,NH
2021-02-23 05:00:00,-5.026596683556799,H,NH
2021-02-23 06:00:00,-5.045639660598218,H,NH
2021-02-23 07:00:00,-5.06490014071904,H,NH
2021-02-23 08:00:00,-5.056076338914763,H,NH
2021-02-23 09:00:00,-5.041767819104271,H,NH
2021-02-23 10:00:00,-5.008368870440833,H,NH
2021-02-23 11:00:00,-4.904215303731866,H,NH
2021-02-23 12:00:00,-4.813490251229527,H,NH
2021-02-23 13:00:00,-4.770054430015616,H,NH
2021-02-23 14:00:00,-4.736700163986813,H,NH
2021-02-23 15:00:00,-4.68530925812824,H,NH
2021-02-23 16:00:00,-4.669183213254372,H,NH
2021-02-23 17:00:00,-4.660535443157971,H,NH
2021-02-23 18:00:00,-4.719003923415794,H,NH
2021-02-23 19:00:00,-4.764008247187992,H,NH
2021-02-23 20:00:00,-4.782858147052964,H,NH
2021-02-23 21:00:00,-4.801824212722615,H,NH
2021-02-23 22:00:00,-4.8328061894636365,H,NH
2021-02-23 23:00:00,-4.86097073528299,H,NH
2021-02-24 00:00:00,-4.884010461328351,H,NH
2021-02-24 01:00:00,-4.905226113317778,H,NH
2021-02-24 02:00:00,-4.919037010367624,H,NH
2021-02-24 03:00:00,-4.93927545143765,H,NH
2021-02-24 04:00:00,-4.964787521370023,H,NH
2021-02-24 05:00:00,-4.984823630249398,H,NH
2021-02-24 06:00:00,-4.99932774118825,H,NH
2021-02-24 07:00:00,-5.011742080150619,H,NH
2021-02-24 08:00:00,-4.977521342290564,H,NH
2021-02-24 09:00:00,-4.9558482349055,H,NH
2021-02-24 10:00:00,-4.891463212445347,H,NH
2021-02-24 11:00:00,-4.79577735566112,H,NH
2021-02-24 12:00:00,-4.765589902812738,H,NH
2021-02-24 13:00:00,-4.721382803544759,H,NH
2021-02-24 14:00:00,-4.721795481402497,H,NH
2021-02-24 15:00:00,-4.7239721784294355,H,NH
2021-02-24 16:00:00,-4.716171006983752,H,NH
2021-02-24 17:00:00,-4.719908385105434,H,NH
2021-02-24 18:00:00,-4.742693906643262,H,NH
2021-02-24 19:00:00,-4.776419612229621,H,NH
2021-02-24 20:00:00,-4.8155590540942805,H,NH
2021-02-24 21:00:00,-4.847447642399524,H,NH
2021-02-24 22:00:00,-4.844899045800987,H,NH
2021-02-24 23:00:00,-4.840542548153761,H,NH
2021-02-25 00:00:00,-4.834792975832326,H,NH
2021-02-25 01:00:00,-4.843448790547389,H,NH
2021-02-25 02:00:00,-4.854587341518904,H,NH
2021-02-25 03:00:00,-4.870103308836249,H,NH
2021-02-25 04:00:00,-4.881692548270945,H,NH
2021-02-25 05:00:00,-4.8763066663113515,H,NH
2021-02-25 06:00:00,-4.875681757884057,H,NH
2021-02-25 07:00:00,-4.871040130834882,H,NH
2021-02-25 08:00:00,-4.853147845766695,H,NH
2021-02-25 09:00:00,-4.850138087931483,H,NH
2021-02-25 10:00:00,-4.809784636829576,H,NH
2021-02-25 11:00:00,-4.781895889186093,H,NH
2021-02-25 12:00:00,-4.746315792705864,H,NH
2021-02-25 13:00:00,-4.738827355123709,H,NH
2021-02-25 14:00:00,-4.725381966981505,H,NH
2021-02-25 15:00:00,-4.72253152143628,H,NH
2021-02-25 16:00:00,-4.704965284268834,H,NH
2021-02-25 17:00:00,-4.698977784702474,H,NH
2021-02-25 18:00:00,-4.707682735843233,H,NH
2021-02-25 19:00:00,-4.729278780415869,H,NH
2021-02-25 20:00:00,-4.769912234184431,H,NH
2021-02-25 21:00:00,-4.739820295959532,H,NH
2021-02-25 22:00:00,-4.739722912397035,H,NH
2021-02-25 23:00:00,-4.765304707515164,H,NH
2021-02-26 00:00:00,-4.76648916945007,H,NH
2021-02-26 01:00:00,-4.795288024141668,H,NH
2021-02-26 02:00:00,-4.787440594726099,H,NH
2021-02-26 03:00:00,-4.81308792800196,H,NH
2021-02-26 04:00:00,-4.829938241473692,H,NH
2021-02-26 05:00:00,-4.8393056448031535,H,NH
2021-02-26 06:00:00,-4.856534383759674,H,NH
2021-02-26 07:00:00,-4.86905609441754,H,NH
2021-02-26 08:00:00,-4.8691325750135634,H,NH
2021-02-26 09:00:00,-4.874219605943323,H,NH
2021-02-26 10:00:00,-4.767670090924337,H,NH
2021-02-26 11:00:00,-4.6934916777483275,H,NH
2021-02-26 12:00:00,-4.626974465498005,H,NH
2021-02-26 13:00:00,-4.5794371866385815,H,NH
2021-02-26 14:00:00,-4.553699974957465,H,NH
2021-02-26 15:00:00,-4.513189737165135,H,NH
2021-02-26 16:00:00,-4.526880280889159,H,NH
2021-02-26 17:00:00,-4.54757428210203,H,NH
2021-02-26 18:00:00,-4.603557924965208,H,NH
2021-02-26 19:00:00,-4.652319118774629,H,NH
2021-02-26 20:00:00,-4.678628384321114,H,NH
2021-02-26 21:00:00,-4.6938193790611535,H,NH
2021-02-26 22:00:00,-4.704247855338456,H,NH
2021-02-26 23:00:00,-4.71804079228196,H,NH
2021-02-27 00:00:00,-4.737056662046048,H,NH
2021-02-27 01:00:00,-4.76240329129657,H,NH
2021-02-27 02:00:00,-4.78085734500858,H,NH
2021-02-27 03:00:00,-4.811390480223635,H,NH
2021-02-27 04:00:00,-4.836322705713805,H,NH
2021-02-27 05:00:00,-4.855410097389882,H,NH
2021-02-27 06:00:00,-4.859388847029475,H,NH
2021-02-27 07:00:00,-4.868997759321271,H,NH
2021-02-27 08:00:00,-4.869680174689324,H,NH
2021-02-27 09:00:00,-4.870640797054874,H,NH
2021-02-27 10:00:00,-4.7972197386530695,H,NH
2021-02-27 11:00:00,-4.712482664533589,H,NH
2021-02-27 12:00:00,-4.628286150256867,H,NH
2021-02-27 13:00:00,-4.563994808527087,H,NH
2021-02-27 14:00:00,-4.525188905603237,H,NH
2021-02-27 15:00:00,-4.47920985168476,H,NH
2021-02-27 16:00:00,-4.468713101349171,H,NH
2021-02-27 17:00:00,-4.490558643947655,H,NH
2021-02-27 18:00:00,-4.555801605271323,H,NH
2021-02-27 19:00:00,-4.607985261689759,H,NH
2021-02-27 20:00:00,-4.637092242748476,H,NH
2021-02-27 21:00:00,-4.666697240626807,H,NH
2021-02-27 22:00:00,-4.683089883543161,H,NH
2021-02-27 23:00:00,-4.696608143731825,H,NH
2021-02-28 00:00:00,-4.710112804046418,H,NH
2021-02-28 01:00:00,-4.727726206564259,H,NH
2021-02-28 02:00:00,-4.741836648257682,H,NH
2021-02-28 03:00:00,-4.770026223744068,H,NH
2021-02-28 04:00:00,-4.797972007817765,H,NH
2021-02-28 05:00:00,-4.812551591909124,H,NH
2021-02-28 06:00:00,-4.826001355482465,H,NH
2021-02-28 07:00:00,-4.84798720906629,H,NH
2021-02-28 08:00:00,-4.837920875960902,H,NH
2021-02-28 09:00:00,-4.8084684408375,H,NH
2021-02-28 10:00:00,-4.723865912508014,H,NH
2021-02-28 11:00:00,-4.608242829499784,H,NH
2021-02-28 12:00:00,-4.5285938358503435,H,NH
2021-02-28 13:00:00,-4.473108321409669,H,NH
2021-02-28 14:00:00,-4.451032286996155,H,NH
2021-02-28 15:00:00,-4.440329491651361,H,NH
2021-02-28 16:00:00,-4.397883018491053,H,NH
2021-02-28 17:00:00,-4.402458252097575,H,NH
2021-02-28 18:00:00,-4.466131341581135,H,NH
2021-02-28 19:00:00,-4.55249230915737,H,NH
2021-02-28 20:00:00,-4.608617457383161,H,NH
2021-02-28 21:00:00,-4.63939377193947,H,NH
2021-02-28 22:00:00,-4.652263673763721,H,NH
2021-02-28 23:00:00,-4.65491477644497,H,NH
2021-03-01 00:00:00,-4.652907269668511,H,NH
2021-03-01 01:00:00,-4.639360421503898,H,NH
2021-03-01 02:00:00,-4.618438213509415,H,NH
2021-03-01 03:00:00,-4.617321815990761,H,NH
2021-03-01 04:00:00,-4.613055617061932,H,NH
2021-03-01 05:00:00,-4.610969372813283,H,NH
2021-03-01 06:00:00,-4.598163275873098,H,NH
2021-03-01 07:00:00,-4.594940534724725,H,NH
2021-03-01 08:00:00,-4.5873472455398625,H,NH
2021-03-01 09:00:00,-4.579848415472344,H,NH
2021-03-01 10:00:00,-4.561492535068815,H,NH
2021-03-01 11:00:00,-4.459603056984958,H,NH
2021-03-01 12:00:00,-4.372200186034708,H,NH
2021-03-01 13:00:00,-4.277244429232701,H,NH
2021-03-01 14:00:00,-4.240484559243819,H,NH
2021-03-01 15:00:00,-4.214947144921414,H,NH
2021-03-01 16:00:00,-4.20519941629941,H,NH
2021-03-01 17:00:00,-4.224063260444414,H,NH
2021-03-01 18:00:00,-4.27067476542788,H,NH
2021-03-01 19:00:00,-4.319823114886937,H,NH
2021-03-01 20:00:00,-4.340726052629539,H,NH
2021-03-01 21:00:00,-4.375597364805944,H,NH
2021-03-01 22:00:00,-4.388553569950127,H,NH
2021-03-01 23:00:00,-4.400067894983177,H,NH
2021-03-02 00:00:00,-4.4232309720147285,H,NH
2021-03-02 01:00:00,-4.468692623465181,H,NH
2021-03-02 02:00:00,-4.495915004038596,H,NH
2021-03-02 03:00:00,-4.53896652617767,H,NH
2021-03-02 04:00:00,-4.567231675157213,H,NH
2021-03-02 05:00:00,-4.58503251923863,H,NH
2021-03-02 06:00:00,-4.605827071866005,H,NH
2021-03-02 07:00:00,-4.621131601000294,H,NH
2021-03-02 08:00:00,-4.624246578743974,H,NH
2021-03-02 09:00:00,-4.616493369864305,H,NH
2021-03-02 10:00:00,-4.619678459945535,H,NH
2021-03-02 11:00:00,-4.615163234736262,H,NH
2021-03-02 12:00:00,-4.595347628800815,H,NH
2021-03-02 13:00:00,-4.564422373909561,H,NH
2021-03-02 14:00:00,-4.544853082845407,H,NH
2021-03-02 15:00:00,-4.532725582695378,H,NH
2021-03-02 16:00:00,-4.53072144836453,H,NH
2021-03-02 17:00:00,-4.5277063045846475,H,NH
2021-03-02 18:00:00,-4.534628504276726,H,NH
2021-03-02 19:00:00,-4.547320077142061,H,NH
2021-03-02 20:00:00,-4.554411326423167,H,NH
2021-03-02 21:00:00,-4.567732013892477,H,NH
2021-03-02 22:00:00,-4.576383874737183,H,NH
2021-03-02 23:00:00,-4.5808319420624946,H,NH
2021-03-03 00:00:00,-4.588986108416498,H,NH
2021-03-03 01:00:00,-4.586487589948504,H,NH
2021-03-03 02:00:00,-4.602363722125475,H,NH
2021-03-03 03:00:00,-4.629416537589319,H,NH
2021-03-03 04:00:00,-4.659496426816056,H,NH
2021-03-03 05:00:00,-4.678020346103757,H,NH
2021-03-03 06:00:00,-4.686865985498498,H,NH
2021-03-03 07:00:00,-4.6924490659043885,H,NH
2021-03-03 08:00:00,-4.675737766834248,H,NH
2021-03-03 09:00:00,-4.65619517075888,H,NH
2021-03-03 10:00:00,-4.597612712153895,H,NH
2021-03-03 11:00:00,-4.543962873227109,H,NH
2021-03-03 12:00:00,-4.469947867505632,H,NH
2021-03-03 13:00:00,-4.417636256480136,H,NH
2021-03-03 14:00:00,-4.378777064037095,H,NH
2021-03-03 15:00:00,-4.327223383490236,H,NH
2021-03-03 16:00:00,-4.296418674339117,H,NH
2021-03-03 17:00:00,-4.299994485905196,H,NH
2021-03-03 18:00:00,-4.323039543085748,H,NH
2021-03-03 19:00:00,-4.342461455903806,H,NH
2021-03-03 20:00:00,-4.362905454882045,H,NH
2021-03-03 21:00:00,-4.371018675844938,H,NH
2021-03-03 22:00:00,-4.385593034658817,H,NH
2021-03-03 23:00:00,-4.392339316054209,H,NH
2021-03-04 00:00:00,-4.4096646198203455,H,NH
2021-03-04 01:00:00,-4.429243144804948,H,NH
2021-03-04 02:00:00,-4.441903755906794,H,NH
2021-03-04 03:00:00,-4.496055836665689,H,NH
