date_time,Electricity:Facilit,NaturalGas:Facility,Zone Mean Air Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Operative Temperature-ZONE OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND,Zone Thermal Comfort Fanger Model PMV-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE,Zone Thermal Comfort Fanger Model PPD-OFFICE WHOLEBUILDING - SM OFFICE 2  - STORY GROUND OFFICE WHOLEBUILDING - SM OFFICE 2 PEOPLE
2021-09-12 04:00:00,38074183.02172382,1260739.083908506,20.110804187390958,20.83252964185455,-0.533636789815572,10.958117458121677
2021-09-12 05:00:00,38831878.229906715,1260739.083908506,19.816593621346463,20.59078159006828,-0.599154312095901,12.526768049338074
2021-09-12 06:00:00,39070258.93069743,10163853.59803801,20.987853733521106,21.077500925130323,-0.46945712229249276,9.601714441636759
2021-09-12 07:00:00,38541641.33376903,9117334.287353687,20.99999998000848,21.186241382196336,-0.4560620304307167,9.34104027204684
2021-09-12 08:00:00,37986903.05360991,6580633.8948887,20.99999999937132,21.436940693511765,-0.40532806539411764,8.423664420609228
2021-09-12 09:00:00,39123728.00966168,1966907.0137714944,20.999999999997623,21.622509341058596,-0.34789543518512517,7.518093539880397
2021-09-12 10:00:00,37846125.347826764,1260739.083908506,21.63139152922557,22.105215967772025,-0.22100582458885915,6.013243469508353
2021-09-12 11:00:00,37846125.347826764,1260739.083908506,22.00719038659907,22.48958668384482,-0.1121644303731167,5.260576228660639
2021-09-12 12:00:00,39104860.54197365,1260739.083908506,22.799436283343432,23.080952295024506,0.03385803481136234,5.023731581580449
2021-09-12 13:00:00,37846125.347826764,1260739.083908506,22.50174094642636,22.92000286888674,-0.006066222536189483,5.000761760115196
2021-09-12 14:00:00,37846125.347826764,1260739.083908506,22.466674595562,22.972930551374624,0.009179187167443202,5.001744178506044
2021-09-12 15:00:00,39104934.36697944,1260739.083908506,22.528349219701926,23.03737756762999,0.025640814526100845,5.013609973923465
2021-09-12 16:00:00,37846125.347826764,1260739.083908506,22.408325016987906,22.891392791257957,-0.011589355670552214,5.0027803664456485
2021-09-12 17:00:00,37846125.347826764,1260739.083908506,22.18187247507392,22.648558047486716,-0.07159984265533917,5.106146259917253
2021-09-12 18:00:00,39104880.89996437,1260739.083908506,21.883563982828974,22.37813744230966,-0.13701624485218636,5.388944105061839
2021-09-12 19:00:00,37846125.347826764,1260739.083908506,21.710017315671358,22.187287045537275,-0.17663295563004486,5.646728251977876
2021-09-12 20:00:00,37846125.347826764,1260739.083908506,21.580942277975936,22.04287368005021,-0.20519734743928766,5.873223565816076
2021-09-12 21:00:00,41759260.83412369,1260739.083908506,21.753613894042232,22.07785009871359,-0.192787246967558,5.770631407402874
2021-09-12 22:00:00,40500558.79728203,1260739.083908506,21.74901378541526,22.06471261646226,-0.1965884457071704,5.801371082332523
2021-09-12 23:00:00,40500558.79728203,1260739.083908506,21.705495861821923,22.024574677905594,-0.20664739704671664,5.88563120529561
2021-09-13 00:00:00,39332995.65722062,1260739.083908506,21.18974066611882,21.743463623395463,-0.2806122848957976,6.635533017466656
2021-09-13 01:00:00,38074183.02172382,1260739.083908506,21.06508846780702,21.57622264546624,-0.3228333481708399,7.16693790556802
2021-09-13 02:00:00,38074183.02172382,1260739.083908506,20.91547079971106,21.453242765438567,-0.3546374936983368,7.617114765283517
2021-09-13 03:00:00,38074183.02172382,1260739.083908506,20.827041045286272,21.359945890852934,-0.37088108372508366,7.863633156203107
2021-09-13 04:00:00,39333105.88471726,1260739.083908506,20.755367814696008,21.278595743500226,-0.3825610284401604,8.047843783347673
2021-09-13 05:00:00,38074183.02172382,1260739.083908506,20.68385549236919,21.202107954951053,-0.39983032754413217,8.33088203130076
