Time,CORE_ZN ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],CORE_ZN ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],CORE_ZN ZN::Des Latent Heat Load [W],CORE_ZN ZN::Des Latent Cool Load [W],CORE_ZN ZN::Des Latent Heat Mass Flow [kg/s],CORE_ZN ZN::Des Latent Cool Mass Flow [kg/s],CORE_ZN ZN::Des Heat Load No DOAS [W],CORE_ZN ZN::Des Sens Cool Load No DOAS [W],CORE_ZN ZN::Des Latent Heat Load No DOAS [W],CORE_ZN ZN::Des Latent Cool Load No DOAS [W],CORE_ZN ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_ZN ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_ZN ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],CORE_ZN ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_1 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1 ZN:KODIAK SEPTEMBER .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_1 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN:KODIAK SEPTEMBER .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Latent Heat Load [W],PERIMETER_ZN_1 ZN::Des Latent Cool Load [W],PERIMETER_ZN_1 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_1 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_1 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_1 ZN:KODIAK SEPTEMBER .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],PERIMETER_ZN_1 ZN:KODIAK SEPTEMBER .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_2 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_2 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Latent Heat Load [W],PERIMETER_ZN_2 ZN::Des Latent Cool Load [W],PERIMETER_ZN_2 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_2 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_2 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_2 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],PERIMETER_ZN_2 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_3 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_3 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Latent Heat Load [W],PERIMETER_ZN_3 ZN::Des Latent Cool Load [W],PERIMETER_ZN_3 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_3 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_3 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_3 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],PERIMETER_ZN_3 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_4 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Sens Cool Load [W],PERIMETER_ZN_4 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Latent Heat Load [W],PERIMETER_ZN_4 ZN::Des Latent Cool Load [W],PERIMETER_ZN_4 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_4 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_4 ZN:KODIAK ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_4 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Temperature [C],PERIMETER_ZN_4 ZN:KODIAK JULY .4% CONDNS DB=>MCWB:Cooling Zone Relative Humidity [%]
19:10:00,0.000000E+00,3.891864E+03,0.000000E+00,3.432087E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280623E+01,1.000000E+02,2.388834E+01,5.138526E+01,1.833108E+03,4.047287E+03,6.223404E-02,3.568994E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111351E+01,6.481354E+01,2.388859E+01,4.972404E+01,1.179731E+03,1.928664E+03,4.005149E-02,1.700789E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111315E+01,6.254402E+01,2.388849E+01,5.075036E+01,1.940085E+03,2.775916E+03,6.586564E-02,2.447958E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111336E+01,6.346562E+01,2.388841E+01,5.159657E+01,1.194503E+03,3.469809E+03,4.055296E-02,3.059836E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111313E+01,6.233384E+01,2.388853E+01,4.860870E+01
19:20:00,0.000000E+00,3.895214E+03,0.000000E+00,3.434991E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280597E+01,1.000000E+02,2.388834E+01,5.138110E+01,1.833662E+03,3.954100E+03,6.225218E-02,3.486817E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111326E+01,6.389249E+01,2.388863E+01,4.970189E+01,1.180073E+03,1.911581E+03,4.006266E-02,1.685703E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111288E+01,6.162161E+01,2.388851E+01,5.073162E+01,1.940649E+03,2.784091E+03,6.588409E-02,2.455132E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111310E+01,6.257003E+01,2.388842E+01,5.151641E+01,1.194844E+03,3.487768E+03,4.056410E-02,3.075634E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111286E+01,6.142495E+01,2.388856E+01,4.856348E+01
19:30:00,0.000000E+00,3.899830E+03,0.000000E+00,3.439035E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280570E+01,1.000000E+02,2.388834E+01,5.137568E+01,1.833983E+03,3.867047E+03,6.226243E-02,3.410048E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111304E+01,6.307739E+01,2.388866E+01,4.967664E+01,1.180277E+03,1.894569E+03,4.006911E-02,1.670688E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111265E+01,6.081460E+01,2.388853E+01,5.071119E+01,1.940986E+03,2.802266E+03,6.589479E-02,2.471141E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111287E+01,6.178279E+01,2.388842E+01,5.141353E+01,1.195049E+03,3.498857E+03,4.057058E-02,3.085388E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111263E+01,6.063077E+01,2.388858E+01,4.852996E+01
19:40:00,0.000000E+00,3.904898E+03,0.000000E+00,3.443503E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280543E+01,1.000000E+02,2.388834E+01,5.136947E+01,1.834329E+03,3.784905E+03,6.227359E-02,3.337608E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111284E+01,6.235389E+01,2.388868E+01,4.968399E+01,1.180492E+03,1.877623E+03,4.007600E-02,1.655743E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111244E+01,6.010623E+01,2.388854E+01,5.071053E+01,1.941343E+03,2.829192E+03,6.590625E-02,2.494885E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111267E+01,6.108859E+01,2.388843E+01,5.131648E+01,1.195265E+03,3.502163E+03,4.057749E-02,3.088298E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111242E+01,5.993450E+01,2.388859E+01,4.851824E+01
19:50:00,0.000000E+00,3.909924E+03,0.000000E+00,3.447936E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280516E+01,1.000000E+02,2.388834E+01,5.136305E+01,1.834653E+03,3.708899E+03,6.228406E-02,3.270577E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111267E+01,6.171155E+01,2.388868E+01,4.970486E+01,1.180693E+03,1.860873E+03,4.008244E-02,1.640971E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111226E+01,5.948430E+01,2.388855E+01,5.072250E+01,1.941675E+03,2.863035E+03,6.591696E-02,2.524727E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111250E+01,6.047629E+01,2.388843E+01,5.122660E+01,1.195465E+03,3.496969E+03,4.058393E-02,3.083713E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111224E+01,5.932394E+01,2.388860E+01,4.852004E+01
20:00:00,0.000000E+00,3.914526E+03,0.000000E+00,3.451993E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280489E+01,1.000000E+02,2.388834E+01,5.135704E+01,1.834956E+03,3.637934E+03,6.229389E-02,3.208022E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111252E+01,6.114160E+01,2.388807E+01,4.973320E+01,1.180879E+03,1.845882E+03,4.008846E-02,1.627749E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111210E+01,5.893859E+01,2.388855E+01,5.074013E+01,1.941985E+03,2.899027E+03,6.592697E-02,2.556465E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111234E+01,5.993656E+01,2.388844E+01,5.114479E+01,1.195652E+03,3.482699E+03,4.058994E-02,3.071126E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111209E+01,5.878887E+01,2.388860E+01,4.853147E+01
20:10:00,0.000000E+00,3.918370E+03,0.000000E+00,3.455383E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280461E+01,1.000000E+02,2.388834E+01,5.135194E+01,1.835240E+03,3.587936E+03,6.230313E-02,3.163959E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111238E+01,6.063611E+01,2.388800E+01,4.977180E+01,1.181053E+03,1.834733E+03,4.009408E-02,1.617916E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111197E+01,5.846005E+01,2.388854E+01,5.075721E+01,1.942273E+03,2.938081E+03,6.593633E-02,2.590903E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111221E+01,5.946106E+01,2.388845E+01,5.107159E+01,1.195825E+03,3.460028E+03,4.059555E-02,3.051131E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111195E+01,5.832023E+01,2.388861E+01,4.855175E+01
20:20:00,0.000000E+00,3.921279E+03,0.000000E+00,3.457948E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280434E+01,1.000000E+02,2.388834E+01,5.134799E+01,1.835506E+03,3.541544E+03,6.231179E-02,3.123080E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111226E+01,6.018790E+01,2.388799E+01,4.981209E+01,1.181214E+03,1.824634E+03,4.009932E-02,1.609010E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111185E+01,5.804050E+01,2.388855E+01,5.077444E+01,1.942542E+03,2.974309E+03,6.594507E-02,2.622848E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111209E+01,5.904223E+01,2.388846E+01,5.100749E+01,1.195986E+03,3.426808E+03,4.060077E-02,3.021834E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111183E+01,5.790989E+01,2.388861E+01,4.858089E+01
20:30:00,0.000000E+00,3.923303E+03,0.000000E+00,3.459733E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280407E+01,1.000000E+02,2.388835E+01,5.134513E+01,1.835754E+03,3.498321E+03,6.231990E-02,3.084995E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111215E+01,5.979050E+01,2.388799E+01,4.985289E+01,1.181364E+03,1.815457E+03,4.010419E-02,1.600918E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111174E+01,5.767270E+01,2.388855E+01,5.079319E+01,1.942792E+03,3.005696E+03,6.595323E-02,2.650524E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111198E+01,5.867334E+01,2.388846E+01,5.095153E+01,1.196136E+03,3.382263E+03,4.060563E-02,2.982551E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111173E+01,5.755059E+01,2.388862E+01,4.861975E+01
20:40:00,0.000000E+00,3.924588E+03,0.000000E+00,3.460866E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280379E+01,1.000000E+02,2.388835E+01,5.134304E+01,1.835986E+03,3.457887E+03,6.232748E-02,3.049370E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111206E+01,5.943814E+01,2.388798E+01,4.989359E+01,1.181503E+03,1.807031E+03,4.010873E-02,1.593487E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111165E+01,5.735025E+01,2.388854E+01,5.081310E+01,1.943025E+03,3.031544E+03,6.596082E-02,2.673316E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111189E+01,5.834842E+01,2.388847E+01,5.090395E+01,1.196274E+03,3.325636E+03,4.061015E-02,2.932615E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111163E+01,5.723599E+01,2.388863E+01,4.866991E+01
20:50:00,0.000000E+00,3.925257E+03,0.000000E+00,3.461456E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280352E+01,1.000000E+02,2.388835E+01,5.134147E+01,1.836202E+03,3.419618E+03,6.233457E-02,3.015655E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111197E+01,5.912570E+01,2.388798E+01,4.993382E+01,1.181632E+03,1.800568E+03,4.011294E-02,1.587787E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111156E+01,5.706756E+01,2.388854E+01,5.083283E+01,1.943241E+03,3.051215E+03,6.596790E-02,2.690661E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111181E+01,5.806224E+01,2.388848E+01,5.086678E+01,1.196403E+03,3.256711E+03,4.061434E-02,2.871833E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111155E+01,5.696052E+01,2.388864E+01,4.873262E+01
21:00:00,0.000000E+00,3.925353E+03,0.000000E+00,3.461541E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280325E+01,1.000000E+02,2.388835E+01,5.134047E+01,1.836403E+03,3.383687E+03,6.234119E-02,2.983973E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111190E+01,5.884867E+01,2.388798E+01,4.997337E+01,1.181751E+03,1.793339E+03,4.011685E-02,1.581413E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111149E+01,5.681972E+01,2.388854E+01,5.084930E+01,1.943442E+03,3.060781E+03,6.597449E-02,2.699094E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111173E+01,5.781017E+01,2.388849E+01,5.084319E+01,1.196521E+03,3.174891E+03,4.061823E-02,2.799681E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111148E+01,5.671931E+01,2.388864E+01,4.880893E+01
21:10:00,0.000000E+00,3.924700E+03,0.000000E+00,3.460964E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280298E+01,1.000000E+02,2.388835E+01,5.134040E+01,1.836591E+03,3.349469E+03,6.234737E-02,2.953798E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111183E+01,5.860303E+01,2.388797E+01,5.001211E+01,1.181862E+03,1.785499E+03,4.012048E-02,1.574500E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111143E+01,5.660243E+01,2.388854E+01,5.086607E+01,1.943629E+03,3.060315E+03,6.598062E-02,2.698681E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111167E+01,5.758815E+01,2.388851E+01,5.083877E+01,1.196631E+03,3.080548E+03,4.062185E-02,2.716486E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111142E+01,5.650809E+01,2.388865E+01,4.890049E+01
21:20:00,0.000000E+00,3.922904E+03,0.000000E+00,3.459380E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280271E+01,1.000000E+02,2.388835E+01,5.134190E+01,1.836767E+03,3.316854E+03,6.235316E-02,2.925037E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111177E+01,5.838523E+01,2.388797E+01,5.005001E+01,1.181964E+03,1.778311E+03,4.012385E-02,1.568161E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111137E+01,5.641194E+01,2.388855E+01,5.088600E+01,1.943803E+03,3.046249E+03,6.598634E-02,2.686275E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111162E+01,5.739258E+01,2.388852E+01,5.085454E+01,1.196733E+03,2.975808E+03,4.062520E-02,2.624123E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111137E+01,5.632315E+01,2.388866E+01,4.900738E+01
21:30:00,0.000000E+00,3.919401E+03,0.000000E+00,3.456291E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280244E+01,1.000000E+02,2.388835E+01,5.134576E+01,1.836931E+03,3.285647E+03,6.235857E-02,2.897518E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111172E+01,5.819210E+01,2.388797E+01,5.008707E+01,1.182060E+03,1.770461E+03,4.012699E-02,1.561239E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111133E+01,5.624493E+01,2.388855E+01,5.090628E+01,1.943964E+03,3.017384E+03,6.599168E-02,2.660818E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111157E+01,5.722033E+01,2.388854E+01,5.089267E+01,1.196828E+03,2.863439E+03,4.062832E-02,2.525032E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111132E+01,5.616121E+01,2.388866E+01,4.912725E+01
21:40:00,0.000000E+00,3.913623E+03,0.000000E+00,3.451195E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.280217E+01,1.000000E+02,2.388835E+01,5.135268E+01,1.837084E+03,3.255693E+03,6.236364E-02,2.871103E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111168E+01,5.802086E+01,2.388796E+01,5.012336E+01,1.182148E+03,1.761487E+03,4.012991E-02,1.553325E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111128E+01,5.609851E+01,2.388855E+01,5.092958E+01,1.944115E+03,2.972819E+03,6.599667E-02,2.621515E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111152E+01,5.706860E+01,2.388856E+01,5.095454E+01,1.196916E+03,2.747478E+03,4.063122E-02,2.422774E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.111128E+01,5.601941E+01,2.388867E+01,4.925724E+01
